-8.1735,-6.2341,-5.2807,-5.0702,-5.2783,-5.6154,-5.8632,-5.8793,-5.6087,-5.1037,-4.5165,-4.0514,-3.8951,-4.1696,-4.9196,-6.0955,-7.4903,-8.6362,-8.7517,-6.9433,-3.0124,1.526,3.7896,2.0638,-2.3003,-6.3641,-8.2235,-7.7819,-6.0257,-4.1358,-2.9239,-2.589,-2.6609,-2.3402,-1.1401,0.9436,3.7012,6.9728,10.753,15.048,19.525,23.095,23.674,18.851,8.2848,-4.17,-12.55,-13.646,-8.7448,-1.5124,4.1237,5.3052,2.0545,-2.4294,-4.8842,-4.7402,-3.3928,-2.1264,-1.3573,-0.95401,-0.53545,0.33517,2.0418,4.9219,9.1602,14.351,18.939,20.301,16.18,6.9335,-3.8194,-11.721,-14.796,-13.831,-10.63,-6.5276,-2.3891,0.52581,0.99392,-0.39017,-1.0999,1.0657,5.2249,6.8606,3.2021,-1.6672,-2.1682,2.3441,8.7486,13.634,15.182,13.83,11.965,12.26,15.851,21.748,27.439,30.657,30.834,28.625,24.783,19.722,13.537,6.3578,-1.0298,-6.8501,-9.1529,-7.5388,-3.8228,-0.53641,0.98674,0.99114,0.3498,-0.1577,0.30953,2.6066,6.9742,12.89,19.564,26.264,32.228,36.696,39.6,42.155,45.64,48.955,49.163,45.655,40.931,36.969,33.46,28.822,21.649,11.651,0.12245,-10.27,-16.405,-16.229,-10.182,-1.4686,4.9862,5.3838,0.41843,-5.2983,-7.7112,-6.3027,-3.3826,-1.251,-0.36194,-0.13989,-0.14635,-0.18159,-0.025441,0.65923,2.2305,4.931,8.7754,13.39,17.827,20.546,19.808,14.613,5.7568,-4.0539,-11.644,-15.065,-14.061,-9.4431,-2.9811,2.2509,4.0517,3.7528,2.7542,0.7778,-0.5781,0.41983,2.8566,5.1798,6.9568,8.5175,10.359,12.94,16.562,21.117,25.625,27.994,26.28,21.507,17.609,16.577,16.642,16.34,16.626,18.817,22.843,27.791,32.564,34.947,30.594,16.296,-3.0714
58.78,51.412,44.521,38.074,32.105,26.642,21.707,17.385,13.806,11.066,9.181,8.1035,7.8071,8.3538,9.8399,12.192,14.987,17.492,18.884,18.46,15.927,11.845,8.0689,7.0213,9.5097,13.619,16.484,16.755,15.217,13.539,12.666,12.442,12.363,12.205,12.369,13.817,17.295,22.811,29.848,37.452,44.071,47.798,47.456,43.816,39.502,36.332,33.045,27.486,20.156,13.797,10.779,11.702,15.244,18.452,18.524,15.346,11.09,7.4449,4.6063,2.397,1.1437,1.5215,4.2154,9.8898,19.036,31.198,44.096,54.271,59.893,62.755,65.461,66.965,63.845,54.077,38.07,19.403,5.046,1.1475,7.3663,17.722,26.023,28.654,24.637,15.857,7.4318,4.5057,7.4074,13.137,19.761,27.467,37.087,48.471,60.339,72.107,84.424,96.103,102.15,97.814,83.952,66.423,50.923,39.948,33.366,29.923,27.993,25.685,21.376,15.1,8.9605,5.0277,3.2702,2.152,0.83493,0.31778,2.3428,7.7075,16.007,26.56,39.127,53.822,70.407,87.542,102.85,114.03,119.62,118.54,110.5,97.955,85.27,75.003,66.928,60.169,54.821,51.598,50.259,48.609,43.453,33.538,21.928,13.771,11.431,13.732,18.496,22.696,22.684,17.517,10.392,5.029,2.3101,1.197,0.69178,0.38341,0.44006,1.5246,4.4758,9.9446,18.134,28.519,39.652,49.483,56.312,59.788,60.736,59.633,55.567,47.108,34.142,19.234,7.9182,5.421,9.671,11.585,7.0264,1.6484,1.351,5.2822,9.4358,12.064,14.133,17.218,22.407,30.327,41.198,54.356,67.375,75.966,76.71,71.224,64.615,59.613,56.407,55.097,56.186,59.58,64.254,68.486,70.655,70.022,66.961,62.37,55.963
57.621,50.645,43.886,37.386,31.213,25.4,19.986,15.095,10.927,7.67,5.4113,4.1082,3.6476,3.9305,4.8584,6.166,7.2664,7.3636,5.8984,3.1485,0.59173,0.19995,2.6504,6.3506,8.9163,9.2316,7.6884,5.2754,2.9629,1.4103,0.71538,0.56434,0.60201,0.46655,0.10599,0.064744,0.83214,2.3796,4.5751,7.581,11.822,17.752,25.327,33.07,37.68,35.846,27.269,15.373,5.0687,0.16782,1.9194,8.319,14.962,18.126,17.131,13.707,9.9312,6.7777,4.1639,1.9239,0.37111,0.077814,1.5848,5.4212,12.103,21.712,33.335,45.141,55.146,61.979,65.238,64.847,60.208,50.272,34.826,16.878,3.3342,0.34419,7.2297,17.714,25.976,28.614,23.474,11.902,1.8306,0.73762,6.7064,12.704,14.473,12.084,7.8955,4.3336,2.4738,2.1486,3.0893,5.2031,7.9962,10.801,13.494,16.37,19.623,23.141,26.433,28.505,27.955,23.706,16.208,7.9661,2.1438,0.057896,0.33129,0.65718,0.18961,0.17831,2.3012,6.6923,11.929,16.474,19.559,21.046,21.039,19.912,18.618,18.627,21.153,25.857,30.037,31.245,30.701,31.206,33.992,38.706,44.223,48.817,50.259,46.332,35.972,20.988,6.8974,0.15844,2.922,11.127,18.487,21.383,19.659,14.84,9.1397,4.6957,2.2519,1.1804,0.6593,0.25316,0.0014757,0.37956,2.0569,5.6116,11.349,19.163,28.502,38.526,48.167,55.973,60.185,59.356,53.01,41.66,26.751,11.439,1.3538,1.2005,7.4747,10.205,5.6942,0.55156,1.0249,5.2486,8.4726,9.123,8.3081,7.3566,6.9366,7.2585,8.3501,10.069,11.819,12.311,10.418,7.2277,5.2207,5.0347,5.4337,5.3689,5.4479,6.6955,9.5364,14.237,21.631,32.891,47.081,57.773,55.794
1.1594,0.76738,0.63541,0.6876,0.8926,1.2414,1.72,2.2898,2.8789,3.396,3.7696,3.9953,4.1595,4.4233,4.9816,6.0259,7.7211,10.129,12.985,15.312,15.336,11.646,5.4184,0.67067,0.59344,4.3873,8.7957,11.479,12.254,12.129,11.95,11.878,11.761,11.739,12.263,13.752,16.462,20.432,25.273,29.871,32.249,30.046,22.128,10.746,1.8216,0.4851,5.7756,12.113,15.087,13.63,8.8594,3.3832,0.28211,0.32561,1.3925,1.6392,1.1591,0.66716,0.44245,0.47307,0.77256,1.4437,2.6305,4.4686,6.9329,9.4861,10.76,9.1297,4.7475,0.77563,0.22361,2.1187,3.6362,3.805,3.2444,2.5245,1.7118,0.80328,0.13664,0.008594,0.046569,0.039693,1.163,3.9545,5.6012,3.7681,0.70096,0.43253,5.2884,15.383,29.192,44.137,57.865,69.958,81.335,90.9,94.159,87.013,70.458,50.053,31.3,16.808,6.9322,1.4181,0.037936,1.9794,5.1689,7.1344,6.8167,4.9698,2.939,1.4948,0.64532,0.13948,0.041634,1.0152,4.0773,10.087,19.568,32.776,49.368,67.63,84.229,95.4,98.47,92.688,80.466,66.71,54.57,43.797,32.937,21.463,10.598,2.7806,0.00029832,2.2766,7.4813,12.55,15.031,13.613,8.5088,2.605,0.0094707,1.3128,3.0247,2.6767,1.2519,0.33329,0.058172,0.016579,0.032485,0.13025,0.43858,1.145,2.4189,4.333,6.7855,9.3561,11.15,10.957,8.1459,3.8149,0.55064,0.27687,2.5575,5.4475,7.3905,7.7958,6.5644,4.2205,2.1963,1.3801,1.3321,1.0968,0.32608,0.033582,0.96313,2.9409,5.8253,9.8617,15.47,23.069,32.848,44.288,55.556,63.655,66.292,63.996,59.394,54.579,50.973,49.729,50.738,52.884,54.718,54.249,49.024,37.131,19.88,4.5967,0.16908
21.266,27.452,33.646,39.493,44.321,47.301,47.866,46.059,42.469,37.826,32.641,27.103,21.191,14.818,7.9292,0.58553,-6.9628,-14.255,-20.615,-25.139,-26.756,-24.816,-20.009,-14.414,-9.8899,-6.6904,-3.9643,-0.95849,2.5008,6.1413,9.3895,11.413,11.321,8.6519,3.8538,-1.7556,-6.5506,-9.3029,-9.595,-7.7902,-4.767,-1.6688,0.41987,1.0752,0.83873,0.41272,0.032496,0.30055,1.9454,4.1565,5.2132,4.9531,5.1867,7.7942,13.496,21.929,31.756,40.712,46.347,47.107,42.584,33.057,19.396,3.6367,-10.431,-18.261,-17.954,-12.441,-6.7985,-3.9971,-3.8326,-4.2398,-2.7641,1.9502,9.4624,18.224,26.514,33.235,38.781,44.645,50.98,54.776,52.108,42.817,31.329,22.863,19.998,22.683,30.269,42.035,54.69,58.046,38.369,-0.82135,-29.957,-27.208,-2.8054,16.846,12.406,-8.7454,-25.209,-29.233,-25.054,-17.371,-8.803,-1.6885,1.8642,1.9049,0.58384,-0.26722,-0.22229,0.50079,1.7572,3.566,5.9929,9.0408,12.56,16.167,19.096,20.053,17.677,12.009,5.5757,1.5387,0.24275,-1.1196,-4.9417,-10.138,-13.81,-14.729,-13.744,-12.088,-10.273,-8.1268,-5.5036,-2.8236,-0.51794,1.7594,3.8635,3.9373,1.2749,-1.4394,-1.2987,2.4481,9.2027,17.179,23.629,26.552,25.914,22.942,18.907,14.575,10.191,5.7045,1.1017,-3.3063,-6.7904,-8.4801,-7.9512,-5.7169,-3.0843,-1.2836,-0.63972,-0.60105,-0.22237,1.5817,5.5574,11.234,16.686,19.945,21.003,21.083,20.455,19.385,19.505,22.145,27.046,32.69,36.647,35.983,28.417,14.296,-1.5608,-10.953,-8.9099,0.05295,5.6305,2.6013,-4.6899,-9.4809,-9.3341,-5.223,0.94649,7.1259,11.595,13.527,13.204,11.711,10.295,10.154,12.542
42.891,56.824,72.473,89.262,105.43,118.29,125.62,127.16,124.81,121.38,119.16,119.23,121.41,124.41,126.27,125.07,119.67,110.06,97.09,82.019,66.414,52.044,40.037,30.052,21.17,13.582,8.586,7.1907,9.2437,13.612,18.82,23.646,27.531,30.55,32.893,34.262,33.782,30.6,24.66,17.018,9.5412,4.1776,1.9893,2.2299,2.5674,1.4306,0.075747,0.80175,4.0208,8.5227,13.3,18.113,23.307,30.281,41.438,58.13,78.408,96.397,104.84,100.2,85.673,68.51,55.017,47.812,45.302,42.672,36.009,26.527,18.16,12.519,9.2115,8.6286,11.723,18.518,28.197,39.928,53.186,67.83,84.024,101.43,117.57,127.13,125.74,116.62,108.19,104.52,104.57,107.03,111.64,117.46,120.92,116.18,102.21,87.628,74.641,56.919,41.42,36.439,39.309,48.499,58.34,59.523,50.377,35.779,21.641,11.707,6.3657,3.8207,2.2897,1.116,0.57671,1.2307,3.5391,7.7995,14.073,21.976,30.477,37.922,42.27,41.643,35.371,24.999,13.796,4.8839,0.48558,2.2551,10.013,20.294,28.597,32.738,33.039,30.559,26.043,20.032,13.511,8.2364,6.2549,8.9314,15.715,23.432,28.296,29.486,29.241,30.89,37.009,46.651,54.899,57.099,52.984,45.885,39.275,34.826,32.628,32.01,31.997,31.458,29.273,24.773,18.359,11.617,6.3495,3.2201,1.6536,1.2346,2.6982,7.1017,14.481,23.7,33.408,43.22,53.858,65.758,78.139,89.493,98.692,105.05,107.29,103.36,92.212,75.587,57.741,43.014,33.182,26.231,19.229,13.27,11.37,13.099,16.125,19.147,21.486,22.984,24.36,26.223,28.005,28.424,26.758,23.768,21.753,23.331,30.478
18.679,21.087,22.781,23.84,24.177,23.64,22.143,19.752,16.68,13.23,9.7369,6.5169,3.8187,1.7906,0.49989,0.0027413,0.4065,1.8784,4.5946,8.6086,13.54,18.192,20.622,19.27,14.358,7.9548,2.6455,0.13012,0.735,3.8724,8.7914,14.909,21.597,27.864,32.435,34.172,32.46,27.447,20.074,11.933,4.9566,0.83255,0.092964,1.4099,2.2555,1.2996,0.057326,0.66615,2.5174,3.3219,2.5216,1.4745,1.2178,2.1603,4.9981,9.9885,16.214,22.398,27.93,33.044,38.193,43.233,47.015,47.533,42.757,32.37,19.358,8.6662,3.061,1.4424,2.0515,5.1126,11.031,18.31,24.549,28.115,28.639,27.158,25.855,26.659,29.513,31.314,27.693,18.727,9.9961,5.2666,3.9756,5.0446,8.9192,17.716,34.683,60.418,84.864,87.621,59.578,20.113,0.19089,11.281,34.898,46.867,43.846,35.345,27.79,22.166,17.112,11.458,5.7626,1.7669,0.16006,0.06814,0.47204,0.97289,1.5611,2.3211,3.3489,4.7431,6.6089,9.0545,12.078,15.217,17.145,15.968,10.96,4.3381,0.24739,1.2613,5.8085,9.7139,10.595,9.2275,7.3542,5.9337,5.0195,4.1616,2.8378,1.1204,0.043187,0.3612,1.0154,0.68142,0.057562,0.070433,0.057794,0.19525,2.4506,7.5468,13.481,18.059,20.99,23.061,24.943,26.94,29.053,30.959,31.959,31.106,27.602,21.415,13.767,6.8364,2.4224,0.6381,0.30302,0.75795,2.6798,6.73,11.882,15.62,15.931,13.293,10.075,7.649,5.7824,4.4171,4.0184,4.8963,7.3169,11.652,18.128,26.235,33.967,37.575,33.108,20.33,6.002,0.00021128,4.8998,12.56,14.621,10.903,5.4242,1.2555,0.036832,2.1054,6.1529,9.8521,11.22,9.8658,7.3678,5.923,6.5835
24.212,35.737,49.692,65.423,81.249,94.647,103.47,107.41,108.13,108.15,109.42,112.72,117.59,122.62,125.77,125.07,119.26,108.18,92.495,73.41,52.875,33.852,19.414,10.783,6.8124,5.6271,5.9405,7.0605,8.5087,9.7397,10.028,8.7373,5.9339,2.6865,0.45788,0.090195,1.3219,3.1531,4.5863,5.0858,4.5846,3.345,1.8963,0.81995,0.31189,0.13107,0.018421,0.1356,1.5034,5.2007,10.778,16.638,22.09,28.12,36.44,48.142,62.193,73.999,76.909,67.156,47.48,25.277,8.002,0.27823,2.5447,10.302,16.651,17.861,15.099,11.076,7.16,3.516,0.69264,0.20771,3.6472,11.813,24.547,40.672,58.17,74.766,88.06,95.817,98.05,97.898,98.191,99.255,100.6,101.99,102.73,99.742,86.238,55.767,17.348,0.0076994,15.063,36.806,41.229,25.158,4.4106,1.6319,14.494,24.179,22.587,13.613,4.5285,0.24882,0.60309,2.0538,2.1296,1.0479,0.10468,0.25778,1.978,5.4784,10.724,17.233,23.869,28.867,30.192,26.426,18.225,9.0312,2.8365,0.54577,0.23819,0.99371,4.2042,10.581,18.002,23.511,25.685,24.626,21.024,15.87,10.674,7.116,6.2117,8.5702,14.7,22.75,28.239,29.415,29.183,30.695,34.558,39.104,41.418,39.04,31.994,22.824,14.332,7.886,3.5749,1.0511,0.037975,0.35142,1.6705,3.358,4.5921,4.7808,3.9271,2.582,1.3505,0.47662,0.018453,0.37175,2.5994,8.0801,17.476,29.927,43.783,58.109,72.357,85.076,94.674,100.16,99.969,91.708,74.084,49.353,23.774,5.4387,0.073584,5.9005,13.227,13.27,6.4703,0.53876,1.5044,8.2441,16.062,21.728,24.323,24.118,21.852,18.572,15.539,13.902,14.385,17.408,23.894
14.401,15.413,14.271,10.885,6.5382,3.0142,0.76475,-1.1418,-3.0187,-3.6833,-1.8209,2.4688,7.3367,9.8564,7.7281,1.4288,-5.8037,-10.992,-13.626,-14.891,-15.97,-17.308,-18.737,-19.979,-21.012,-21.951,-22.643,-22.419,-20.264,-15.478,-8.5695,-1.5197,3.3521,5.0648,4.3281,2.4463,0.38046,-1.2404,-1.8081,-0.86012,1.5036,4.5682,7.5399,10.111,12.448,14.787,17.261,19.978,22.927,25.857,28.261,29.203,27.211,20.945,10.592,-0.8386,-7.9973,-6.9355,-0.22714,3.5775,-0.68231,-8.4296,-12.091,-9.0172,-2.2338,2.4902,2.3778,0.18336,-0.67214,0.41163,2.6688,5.5826,8.9758,12.646,16.252,19.357,21.301,21.002,17.389,10.997,4.8353,1.3025,-1.0291,-3.8802,-5.1242,-2.1687,3.6157,8.2892,9.1574,6.7161,3.3726,0.0074255,-3.4052,-3.96,-1.2093,2.0956,3.4121,-0.97628,-5.1245,-3.6063,2.3163,12.83,26.733,39.005,43.789,39.754,30.748,20.857,11.48,2.4284,-6.3636,-14.165,-19.754,-22.245,-21.716,-19.067,-15.344,-11.248,-7.1943,-3.6619,-1.2457,-0.1736,-0.0029052,-0.055369,0.097358,0.61125,1.6879,3.7843,7.3011,12.221,18.231,24.916,31.633,37.354,40.799,40.587,35.1,22.641,3.3439,-17.859,-33.106,-38.979,-38.127,-34.159,-28.052,-18.261,-4.3551,7.9135,9.2366,-0.78756,-12.388,-18.41,-18.729,-15.9,-11.973,-8.1,-4.8963,-2.571,-0.94884,0.27022,1.2368,2.0374,2.8872,4.0803,5.8706,8.4236,11.767,15.75,20.025,23.777,25.085,21.312,11.871,0.64905,-6.2615,-5.8629,-0.75042,2.905,0.44563,-6.5586,-12.306,-12.759,-8.0899,-2.1525,1.0537,1.518,1.2047,0.78481,0.20303,-0.17348,0.2319,1.6276,3.7869,6.2855,8.7779,11.162,13.532,15.977,18.323,19.886,19.322
31.722,32.449,28.954,21.771,13.116,6.0664,3.0367,4.4307,8.5413,12.897,15.91,17.524,18.57,19.725,21.197,23,24.925,26.652,28.15,29.806,31.992,34.71,37.526,39.975,42.043,44.022,45.978,47.492,47.752,45.818,41.153,34.233,26.469,19.226,13.066,8.0995,4.6627,3.2679,4.0411,6.4825,9.7933,13.346,16.93,20.71,24.921,29.65,34.908,40.641,46.48,51.882,56.674,61.012,64.431,65.171,60.715,49.296,31.897,14.376,5.3136,8.6993,20.649,33.035,38.134,33.344,22.454,11.67,4.8036,1.9025,1.394,2.5562,5.6915,11.228,19.118,28.517,37.764,44.687,47.144,43.782,34.837,22.422,10.194,2.737,2.9772,8.4743,13.724,16.427,18.034,19.288,18.372,13.552,6.8483,4.3692,7.7907,8.4781,5.162,7.4644,13.727,16.824,15.954,12.225,12.288,26.256,55.004,87.468,108.65,111.88,102.85,91.372,83.329,79.922,79.902,80.938,80.267,75.672,66.529,53.913,39.803,26.263,15.064,7.3519,3.1646,1.3384,0.49094,0.1147,0.33194,1.3073,3.504,8.1352,16.916,30.933,49.921,72.615,97.068,120.45,139.24,150.69,154.24,151.3,143.83,133.51,121.12,106.56,90.221,73.059,56.156,41.498,31.215,24.343,19.56,20.754,28.803,36.819,38.914,34.703,26.926,18.697,12.167,8.2784,7.0698,8.0407,10.465,13.721,17.511,21.855,26.914,32.759,39.104,45.123,49.645,51.613,50.309,45.458,37.845,29.117,20.164,11.729,6.0985,5.8364,11.752,21.612,29.572,29.792,22.067,12.177,5.7179,3.2417,2.4397,1.7225,0.73895,0.35439,1.7038,4.977,9.4246,14.1,18.516,22.782,27.249,32.071,36.908,40.818,42.193
