177.17,0.011133,154.05,51.407,0.0053534
149.72,0.0060202,132.2,127.62,0.0055355
98.127,-0.0044055,130.82,30.62,0.014901
172.83,0.010288,147.82,81.548,0.014164
180.76,0.02034,104.86,82.824,0.01331
159.92,0.011172,97.989,36.36,0.014362
105.3,0.0086797,114.91,48.465,0.013119
161.26,0.021942,124.15,118.75,0.01025
137.82,0.010937,95.375,69.088,0.019254
134.18,0.02012,157.1,83.854,0.015492
113.15,0.018493,121.94,95.38,0.016159
147.46,0.0067134,142.2,29.815,0.028966
138.3,0.0084854,147.92,107.81,0.019941
105.62,0.025411,160.4,58.638,0.026449
136.81,0.025519,96.987,176.06,0.026053
144.78,0.034612,141.87,56.601,0.024844
94.576,0.010118,111.82,109.86,0.025071
48.617,0.032469,103.53,141.16,0.029312
152.91,0.026262,62.774,100.99,0.038572
48.718,0.029975,98.004,156.73,0.051268
130.08,0.026189,79.235,199.83,0.043559
80.634,0.040518,37.751,205.1,0.049901
149.2,0.044592,112.4,189.21,0.051612
126.48,0.045073,87.872,127.83,0.052695
140.91,0.050807,57.774,147.46,0.049178
111.16,0.054472,86.37,168.63,0.060179
50.386,0.054861,63.192,160.65,0.073271
60.907,0.061333,103.33,206.84,0.080389
114.99,0.071325,58.533,87.794,0.074265
37.649,0.074518,20.151,183.19,0.079758
52.206,0.073555,41.742,188.66,0.089772
35.2,0.087181,76.025,200.82,0.080859
45.255,0.092956,41.399,188.75,0.081574
73.436,0.093817,58.364,140.84,0.10137
45.376,0.1057,53.089,130.2,0.094368
104.23,0.090523,12.234,248.61,0.10644
50.488,0.093188,31.958,162.3,0.10482
12.879,0.088927,14.175,214.96,0.092572
37.17,0.099886,44.109,161.98,0.10331
21.686,0.097464,91.541,170.47,0.1119
60.405,0.091468,78.665,185.7,0.10665
81.033,0.093444,28.351,174.51,0.10221
38.887,0.090015,89.587,188.93,0.09228
59.032,0.10903,92.661,194.77,0.10397
20.308,0.098029,31.927,159.9,0.094526
20.819,0.090793,47.785,190.78,0.10254
60.776,0.10201,71.915,180.67,0.11489
11.218,0.10945,27.414,267.01,0.094593
42.727,0.082111,58.375,247.62,0.094085
25.549,0.089185,2.2442,173.1,0.088795
64.706,0.080264,14.713,167.1,0.098977
49.569,0.092131,33.747,120.06,0.094154
35.1,0.1149,34.124,214.42,0.087614
65.529,0.08795,19.688,244.76,0.089561
34.389,0.108,16.612,167.94,0.090327
14.007,0.086832,46.673,176.1,0.081328
54.577,0.093181,57.604,217.29,0.1011
30.176,0.089791,-25.331,186.79,0.09307
46.596,0.10746,39.633,255.31,0.090475
79.64,0.088814,13.88,217.24,0.088996
4.323,0.088774,40.954,256.94,0.087464
-8.0316,0.093313,11.672,131.7,0.096239
82.665,0.098135,32.101,222.61,0.075874
-23.113,0.10109,20.83,243,0.082838
47.592,0.10615,39.7,189.52,0.089946
39.641,0.11228,45.657,200.51,0.084514
33.951,0.10309,32.391,225.25,0.098393
13.612,0.1086,38.764,177.2,0.10301
6.3976,0.1192,34.25,259.61,0.099874
32.37,0.13764,-33.415,234.14,0.11334
32.355,0.12622,-35.984,236.53,0.1082
34.324,0.11439,63.574,277.85,0.12341
-29.467,0.15264,6.4737,205.01,0.1178
-26.148,0.14236,-10.909,204.09,0.12474
-14.241,0.14771,-31.302,223.18,0.12519
46.763,0.15887,0.0074289,255.66,0.13826
2.5291,0.15738,51.879,239.73,0.13692
15.915,0.18229,-53.136,280.07,0.1469
-63.97,0.16886,-9.9337,287.13,0.14511
-2.3449,0.16595,33.973,221.13,0.14665
21.917,0.16233,0.14655,234.58,0.14717
7.2517,0.17607,2.1536,210.39,0.14664
-9.9539,0.17951,9.6284,237.32,0.15309
40.86,0.17147,19.327,236.72,0.14053
14.83,0.16889,21.382,217.91,0.13862
32.4,0.17811,47.689,192.11,0.14922
21.151,0.19388,0.27478,244.71,0.16609
39.546,0.18836,1.9236,230.84,0.15553
-52.271,0.18747,-11.655,235.96,0.14994
-20.132,0.19326,39.195,266,0.15821
40.419,0.20431,5.2696,255.86,0.16553
-18.489,0.19447,7.7479,205.04,0.16324
19.129,0.18737,-6.7526,305.26,0.15735
32.746,0.21639,37.075,181.42,0.15575
-17.741,0.20185,0.20521,220.26,0.16923
23.964,0.20197,-0.086905,268.74,0.16367
-22.841,0.19736,25.871,216.16,0.16081
26.125,0.19323,20.807,303.18,0.17012
-7.7238,0.19188,0.46051,204.98,0.16518
-17.734,0.20062,33.271,217.8,0.15673
29.233,0.19354,5.9904,226.91,0.16241
-3.879,0.18695,1.3453,315.15,0.16511
-5.4008,0.20108,-16.075,299.56,0.17296
30.74,0.2027,-35.879,220.34,0.17401
10.573,0.20268,20.33,242.66,0.16371
41.177,0.18715,58.276,230.94,0.16698
-19.614,0.19087,-3.55,235.48,0.16837
10.51,0.20353,-44.587,260.17,0.17884
-6.5129,0.19706,48.97,280.9,0.16933
-13.034,0.19654,-4.3335,254.28,0.16349
65.483,0.19872,-31.076,249.44,0.15764
22.927,0.22053,54.469,204,0.15684
8.3189,0.18419,2.5023,215.1,0.17114
3.2199,0.18433,-6.6126,240.44,0.17164
-24.373,0.19272,62.045,256.14,0.16936
-42.656,0.22317,57.842,242.98,0.16664
-6.7931,0.19531,-16.107,273.71,0.17004
32.434,0.2071,40.101,254.28,0.17372
31.215,0.19199,7.6233,249.82,0.16065
-15.763,0.19048,-23.851,264.92,0.16818
-31.928,0.2012,74.247,275.15,0.17588
-21.117,0.19766,29.646,258.76,0.17023
28.389,0.21111,-54.774,246.39,0.1727
47.197,0.21306,15.535,292.48,0.17341
-10.984,0.19773,13.7,199.76,0.17218
5.2101,0.19455,35.787,276.36,0.16764
29.48,0.20685,18.437,263.74,0.17498
45.358,0.20831,22.729,241.81,0.16889
-2.357,0.20006,-12.02,226.87,0.1676
6.0333,0.20549,69.355,263.73,0.17246
-3.4486,0.20663,13.254,262.92,0.17294
34.926,0.20105,15.365,242.05,0.1645
58.09,0.21075,28.97,226.18,0.1707
