150,0.0080419,148.39,65.835,0.0097571
151.4,0.0079162,149.81,64.906,0.0096207
152.75,0.0077925,151.18,63.996,0.0094848
154.05,0.0076702,152.49,63.101,0.0093493
155.31,0.0075475,153.77,62.208,0.0092119
156.75,0.0074015,155.23,61.156,0.0090463
158.17,0.0072502,156.67,60.075,0.0088728
159.56,0.0070984,158.09,58.989,0.0086974
160.86,0.0069572,159.41,57.963,0.0085335
162.63,0.0067848,161.2,56.648,0.0083351
163.45,0.0067628,162.02,56.316,0.008318
163.11,0.0069277,161.66,57.205,0.0085275
161.77,0.0072629,160.27,59.131,0.008944
160.55,0.0075483,159,60.74,0.0092966
159.22,0.007856,157.62,62.422,0.0096758
157.9,0.008165,156.25,64.057,0.010056
156.66,0.0084604,154.97,65.57,0.010419
155.53,0.0087344,153.8,66.933,0.010755
154.53,0.0089828,152.75,68.136,0.011059
153.65,0.0092011,151.84,69.169,0.011327
152.93,0.0093836,151.09,70.018,0.01155
152.38,0.0095223,150.53,70.653,0.011719
152.01,0.0096171,150.14,71.083,0.011835
151.8,0.009669,149.93,71.317,0.011899
151.74,0.009683,149.87,71.381,0.011915
151.81,0.0096659,149.93,71.305,0.011895
151.99,0.0096205,150.12,71.101,0.011839
152.28,0.0095459,150.43,70.761,0.011748
152.72,0.0094373,150.88,70.263,0.011616
153.33,0.0092904,151.51,69.578,0.011437
154.1,0.0091059,152.31,68.701,0.011212
155.03,0.0088917,153.27,67.66,0.01095
156.05,0.0086611,154.33,66.51,0.010669
157.12,0.0084287,155.43,65.318,0.010386
158.19,0.0082053,156.53,64.139,0.010113
159.23,0.0079939,157.61,62.991,0.0098554
160.26,0.0077908,158.67,61.859,0.0096077
161.33,0.0075866,159.77,60.69,0.0093586
162.44,0.0073816,160.91,59.485,0.0091083
163.54,0.0071822,162.05,58.279,0.0088649
164.57,0.0070043,163.1,57.173,0.0086477
165.54,0.006843,164.1,56.14,0.0084511
165.89,0.0067959,164.46,55.817,0.0083944
165.48,0.0068843,164.03,56.356,0.008504
164.35,0.0071022,162.87,57.691,0.0087723
162.81,0.007402,161.28,59.475,0.0091406
161.07,0.0077488,159.49,61.459,0.009566
159.35,0.0081044,157.71,63.409,0.010001
157.76,0.0084424,156.07,65.193,0.010415
156.52,0.0087121,154.79,66.57,0.010744
155.43,0.0089536,153.66,67.772,0.011039
154.51,0.0091612,152.7,68.784,0.011291
153.76,0.0093279,151.94,69.584,0.011494
153.22,0.0094466,151.38,70.151,0.011638
152.88,0.0095171,151.03,70.49,0.011723
152.73,0.0095433,150.87,70.625,0.011754
152.73,0.0095319,150.87,70.587,0.011739
152.84,0.0094941,150.99,70.424,0.011692
153.07,0.0094286,151.23,70.132,0.011611
153.44,0.0093317,151.61,69.691,0.011493
153.96,0.0091992,152.16,69.074,0.01133
154.61,0.0090409,152.83,68.322,0.011137
155.4,0.0088546,153.65,67.417,0.010909
156.3,0.0086496,154.57,66.398,0.010659
157.26,0.0084373,155.56,65.314,0.010399
158.22,0.0082312,156.56,64.234,0.010147
159.17,0.008034,157.54,63.173,0.0099067
160.1,0.0078463,158.5,62.138,0.0096774
161.03,0.0076645,159.46,61.11,0.0094554
162.02,0.0074766,160.48,60.02,0.0092258
163.04,0.0072878,161.53,58.898,0.0089952
164.07,0.0071036,162.58,57.773,0.00877
165.03,0.0069363,163.57,56.726,0.0085656
166.13,0.0067538,164.71,55.546,0.0083429
166.46,0.006711,165.04,55.247,0.0082915
165.84,0.0068351,164.4,56.021,0.0084448
164.38,0.0071119,162.89,57.728,0.0087854
162.95,0.0073876,161.42,59.372,0.009124
161.42,0.0076916,159.84,61.12,0.0094967
159.91,0.0079994,158.28,62.827,0.0098737
158.5,0.0082939,156.83,64.405,0.010234
157.23,0.0085663,155.51,65.82,0.010567
156.1,0.0088115,154.35,67.06,0.010866
155.14,0.0090242,153.36,68.112,0.011125
154.36,0.0091973,152.55,68.955,0.011336
153.82,0.0093153,151.99,69.525,0.011479
153.45,0.0093923,151.61,69.898,0.011572
153.25,0.0094304,151.4,70.088,0.011617
153.18,0.0094346,151.34,70.121,0.011622
153.24,0.0094111,151.4,70.024,0.011592
153.4,0.0093611,151.57,69.802,0.01153
153.7,0.0092822,151.88,69.443,0.011433
154.14,0.00917,152.33,68.921,0.011296
154.73,0.0090249,152.95,68.231,0.011118
155.48,0.0088468,153.72,67.367,0.0109
156.36,0.0086436,154.64,66.356,0.010652
157.34,0.0084275,155.65,65.253,0.010388
158.35,0.0082105,156.69,64.115,0.010123
159.35,0.0080021,157.73,62.991,0.0098682
160.34,0.0078046,158.74,61.897,0.0096268
161.31,0.0076145,159.75,60.816,0.0093947
162.35,0.0074188,160.82,59.674,0.0091556
163.42,0.0072221,161.92,58.495,0.0089152
164.5,0.0070303,163.03,57.313,0.0086807
165.5,0.0068581,164.06,56.223,0.0084702
166.54,0.0066896,165.12,55.122,0.0082645
166.83,0.006653,165.42,54.862,0.0082207
166.22,0.0067727,164.79,55.616,0.0083687
164.82,0.007036,163.34,57.255,0.0086926
163.37,0.0073132,161.85,58.925,0.0090331
161.8,0.0076209,160.23,60.712,0.0094105
160.25,0.0079331,158.63,62.458,0.0097929
158.81,0.0082317,157.15,64.071,0.010158
157.51,0.0085075,155.81,65.514,0.010495
156.37,0.0087551,154.63,66.774,0.010797
155.4,0.0089687,153.62,67.838,0.011058
154.61,0.0091408,152.81,68.681,0.011267
154.09,0.0092541,152.27,69.232,0.011404
153.74,0.0093269,151.91,69.588,0.011492
153.55,0.0093618,151.72,69.764,0.011534
153.49,0.0093639,151.66,69.787,0.011536
153.55,0.0093391,151.73,69.683,0.011505
153.73,0.0092879,151.91,69.454,0.011441
154.03,0.009208,152.22,69.087,0.011343
154.48,0.0090947,152.68,68.555,0.011204
155.07,0.0089499,153.3,67.861,0.011027
155.82,0.0087733,154.08,66.997,0.010811
156.7,0.008573,154.99,65.992,0.010566
157.67,0.0083607,155.99,64.9,0.010307
158.66,0.0081484,157.02,63.778,0.010047
159.65,0.0079446,158.04,62.671,0.0097982
